n		X[m]		Y[m]		Z[m]
272		4.28615E+03	1.51099E+03	-2.97361E+03
273		4.17754E+03	1.51234E+03	-2.96087E+03
274		4.28614E+03	1.51098E+03	-2.95975E+03
275		4.17753E+03	1.51231E+03	-2.94712E+03
276		4.28613E+03	1.51097E+03	-2.94588E+03
277		4.17753E+03	1.51228E+03	-2.93336E+03
278		4.28612E+03	1.51096E+03	-2.93202E+03
279		4.17752E+03	1.51224E+03	-2.91961E+03
280		4.28610E+03	1.51095E+03	-2.91816E+03
281		4.19699E+03	1.61935E+03	-3.04389E+03
282		4.30558E+03	1.61799E+03	-3.04328E+03
283		4.19700E+03	1.61932E+03	-3.03003E+03
284		4.30559E+03	1.61797E+03	-3.02932E+03
285		4.19699E+03	1.61928E+03	-3.01617E+03
286		4.30558E+03	1.61796E+03	-3.01537E+03
287		4.19698E+03	1.61924E+03	-3.00231E+03
288		4.30557E+03	1.61794E+03	-3.00141E+03
289		4.19697E+03	1.61919E+03	-2.98845E+03
290		4.30556E+03	1.61793E+03	-2.98746E+03
291		4.19697E+03	1.61915E+03	-2.97459E+03
292		4.30556E+03	1.61791E+03	-2.97350E+03
293		4.19696E+03	1.61911E+03	-2.96074E+03
294		4.30555E+03	1.61789E+03	-2.95955E+03
295		4.19695E+03	1.61907E+03	-2.94688E+03
296		4.30554E+03	1.61788E+03	-2.94559E+03
297		4.19694E+03	1.61903E+03	-2.93302E+03
298		4.30553E+03	1.61786E+03	-2.93164E+03
299		4.19694E+03	1.61899E+03	-2.91916E+03
300		4.30551E+03	1.61785E+03	-2.91768E+03
301		4.21401E+03	1.72656E+03	-3.04229E+03
302		4.32265E+03	1.72532E+03	-3.04168E+03
303		4.21401E+03	1.72652E+03	-3.02869E+03
304		4.32266E+03	1.72530E+03	-3.02797E+03
305		4.21401E+03	1.72647E+03	-3.01509E+03
306		4.32265E+03	1.72528E+03	-3.01427E+03
307		4.21400E+03	1.72643E+03	-3.00149E+03
308		4.32264E+03	1.72526E+03	-3.00057E+03
309		4.21399E+03	1.72638E+03	-2.98789E+03
310		4.32263E+03	1.72524E+03	-2.98687E+03
311		4.21398E+03	1.72633E+03	-2.97429E+03
312		4.32262E+03	1.72522E+03	-2.97316E+03
313		4.21397E+03	1.72629E+03	-2.96068E+03
314		4.32261E+03	1.72520E+03	-2.95946E+03
315		4.21396E+03	1.72624E+03	-2.94708E+03
316		4.32260E+03	1.72518E+03	-2.94576E+03
317		4.21396E+03	1.72619E+03	-2.93348E+03
318		4.32259E+03	1.72516E+03	-2.93205E+03
319		4.21395E+03	1.72615E+03	-2.91988E+03
320		4.32257E+03	1.72514E+03	-2.91835E+03
321		4.23103E+03	1.83376E+03	-3.04069E+03
322		4.33971E+03	1.83265E+03	-3.04008E+03
323		4.23103E+03	1.83372E+03	-3.02735E+03
324		4.33972E+03	1.83263E+03	-3.02663E+03
325		4.23102E+03	1.83367E+03	-3.01401E+03
326		4.33971E+03	1.83261E+03	-3.01318E+03
327		4.23101E+03	1.83362E+03	-3.00066E+03
328		4.33970E+03	1.83258E+03	-2.99973E+03
329		4.23101E+03	1.83356E+03	-2.98732E+03
330		4.33969E+03	1.83256E+03	-2.98628E+03
331		4.23100E+03	1.83351E+03	-2.97398E+03
332		4.33968E+03	1.83253E+03	-2.97284E+03
333		4.23099E+03	1.83346E+03	-2.96063E+03
334		4.33967E+03	1.83251E+03	-2.95939E+03
335		4.23098E+03	1.83341E+03	-2.94729E+03
336		4.33966E+03	1.83248E+03	-2.94594E+03
337		4.23097E+03	1.83336E+03	-2.93395E+03
338		4.33965E+03	1.83246E+03	-2.93249E+03
339		4.23096E+03	1.83331E+03	-2.92060E+03
340		4.33963E+03	1.83243E+03	-2.91904E+03
